,package_id,centroid_latitude,centroid_longitude
886,ess-dive-a6547ad57fa76cb-20241028T151206072123,0.0,0.0
887,ess-dive-684123733d2df7f-20241028T151202198127,0.0,0.0
888,ess-dive-e0dd2306e5a656f-20241028T151145442882,5.2779825,-52.9232495
889,ess-dive-31df3fb9cb6c41d-20241028T151144248986,-2.5988119860974948,-60.217053003540656
890,ess-dive-9f08de7aeba1512-20241028T151144329392,0.0,0.0
891,ess-dive-2e9ef4e41bc2120-20241028T151130335818,0.0,0.0
892,ess-dive-5877840fc746fa2-20241028T151129364723,8.990840500000001,-79.54691249999999
893,ess-dive-5877840fc746fa2-20241028T151129364723,9.2388115,-79.994479
894,ess-dive-dceaad7b041d9da-20241028T151127360723,18.2208,-66.5901
895,ess-dive-957104ea11180fd-20241028T151110334932,9.153891999999999,-79.845
896,ess-dive-11637561e6f2714-20241028T151109465155,-2.5988119860974948,-60.217053003540656
897,ess-dive-f15f31841e23195-20241028T151105331762,-1.71972,-51.45889
898,ess-dive-f15f31841e23195-20241028T151105331762,-2.8556,-54.95936667
899,ess-dive-96e25b41527b83e-20241028T151052720697,0.0,0.0
900,ess-dive-ed2ee6bac1c6654-20241028T151052718558,-1.71972,-51.45889
901,ess-dive-ed2ee6bac1c6654-20241028T151052718558,-2.8556,-54.95936667
902,ess-dive-74a4c1df5bad264-20241028T151047535327,0.0,0.0
903,ess-dive-2ff9fd493e6d1de-20241028T151020647763,18.3246,-65.73060000000001
904,ess-dive-813ed96f91ae186-20241028T151020637814,0.0,0.0
905,ess-dive-e1fb7a8b1d083bc-20241028T151020590843,18.3246,-65.73060000000001
906,ess-dive-be3aed48aecb5c8-20241028T151003109213,0.0,0.0
907,ess-dive-de19b610fdb8599-20241028T151003137203,0.0,0.0
908,ess-dive-f62ee0a4c18c7e5-20241028T151003135236,0.0,0.0
909,ess-dive-ad3e1e976ee4c37-20241028T150935614475,9.153891999999999,-79.845
910,ess-dive-598efaa5f7a8015-20241028T150935587022,8.990840500000001,-79.54691249999999
911,ess-dive-bddd80ad6782082-20241028T150935594123,-2.5969664999999997,-60.207397
912,ess-dive-4521b5e5ff25fd0-20241025T230658011,29.8663998,-93.94722465000001
913,ess-dive-4521b5e5ff25fd0-20241025T230658011,29.87855045,-93.91887905
914,ess-dive-d2cf401cadc523c-20241025T204132343,41.95870063183999,-87.66335393721135
915,ess-dive-daa156d2129c471-20241025T132913448,38.960528,-106.990917
916,ess-dive-daa156d2129c471-20241025T132913448,38.957,-106.965
917,ess-dive-ddb3725c73a78fa-20241025T130038012,41.376,-82.508
918,ess-dive-06f60ede5b9326c-20241024T215734252,30.092563499999997,-94.19729235
919,ess-dive-06f60ede5b9326c-20241024T215734252,29.8675146,-93.9301792
920,ess-dive-06f60ede5b9326c-20241024T215734252,29.92216175,-93.9895284
921,ess-dive-06f60ede5b9326c-20241024T215734252,30.04840415,-94.07270905
922,ess-dive-06f60ede5b9326c-20241024T215734252,29.8489442,-93.94589425
923,ess-dive-06f60ede5b9326c-20241024T215734252,30.1538664,-94.11411165
924,ess-dive-c619ea866da38a8-20241024T215457086,29.8663998,-93.94722465000001
925,ess-dive-c619ea866da38a8-20241024T215457086,29.87855045,-93.91887905
926,ess-dive-85c5ba5bf8abe6a-20241024T180314834,65.491,-163.665
927,ess-dive-7a47e8e6487fc17-20241024T165323218,47.50565,-93.4533
928,ess-dive-9ea5fe57db73c90-20241024T093714082510,38.98665645,-106.94837795000001
929,ess-dive-9ea5fe57db73c90-20241024T093714082510,38.98665645,-106.94837795000001
930,ess-dive-76b1bd21c979b0a-20241023T010253267,34.168220000000005,-111.930865
931,ess-dive-42c365d4b0c5a9a-20241023T005517017,30.093985,-91.860877
932,ess-dive-83300593b742243-20241022T153352285,61.150000000000006,-154.65
933,ess-dive-21877f99ca3f374-20241022T142929928,61.150000000000006,-154.65
934,ess-dive-a685d7753ad2ac9-20241021T181631063,38.9326245,-106.840086
935,ess-dive-a685d7753ad2ac9-20241021T181631063,38.957,-106.965
936,ess-dive-c30d7426cc77785-20241018T161251090,71.275,-156.55
937,ess-dive-18e91eb74405882-20241017T173226640,38.934325,-106.9749
938,ess-dive-3ce8d984dbead7c-20241014T155746832,39.03,-79.67
939,ess-dive-05e2fff0d1b506c-20241014T142552593,64.847286,-163.71993600000002
940,ess-dive-1d3640868fac211-20241011T171042043,65.491,-163.665
941,ess-dive-090b97267c26ffb-20241011T170241163,64.735492,-165.95039
942,ess-dive-deb1f194789ff64-20241011T165038005,71.275,-156.55
943,ess-dive-c79d1ae7f247469-20241011T153612029,64.847286,-163.71993600000002
944,ess-dive-2e1f93be4d63159-20241010T181729595,71.275,-156.55
945,ess-dive-2a7f6c47d78d185-20241009T194441273,64.735492,-165.95039
946,ess-dive-50521ba1f9f14dc-20241009T191723124,71.275,-156.55
947,ess-dive-248665ef27bc8d9-20241009T153445481,65.162309,-164.819851
948,ess-dive-43f2787902ebbf8-20241008T211428399,35.983,-84.007
949,ess-dive-43f2787902ebbf8-20241008T211428399,35.971,-83.903
950,ess-dive-653de85479d8767-20241008T203333755,64.847286,-163.71993600000002
951,ess-dive-f9156555a3b4a8d-20241008T201459487,38.87394463214205,-76.54984636580593
952,ess-dive-fb425cff63f57b6-20241007T173745680,65.1627065,-164.823224
953,ess-dive-58ddf95cfb7ac24-20241007T172601629,65.1627065,-164.823224
954,ess-dive-f00e6650198e68f-20241004T134537686,65.3610417,-164.6783611
955,ess-dive-f00e6650198e68f-20241004T134537686,65.3610278,-164.6783056
956,ess-dive-f00e6650198e68f-20241004T134537686,65.3610194,-164.6782639
957,ess-dive-f00e6650198e68f-20241004T134537686,65.3610278,-164.6783056
958,ess-dive-f00e6650198e68f-20241004T134537686,65.3610194,-164.6782639
959,ess-dive-f00e6650198e68f-20241004T134537686,65.43905,-164.665925
960,ess-dive-f00e6650198e68f-20241004T134537686,65.4448833,-164.6724306
961,ess-dive-f00e6650198e68f-20241004T134537686,65.4452222,-164.6681583
962,ess-dive-f00e6650198e68f-20241004T134537686,65.4452056,-164.6681306
963,ess-dive-f00e6650198e68f-20241004T134537686,65.4430361,-164.6666056
964,ess-dive-f00e6650198e68f-20241004T134537686,65.4412222,-164.6649806
965,ess-dive-f00e6650198e68f-20241004T134537686,65.4412389,-164.6648333
966,ess-dive-f00e6650198e68f-20241004T134537686,65.4396333,-164.6633417
967,ess-dive-f00e6650198e68f-20241004T134537686,65.4396056,-164.6632528
968,ess-dive-f00e6650198e68f-20241004T134537686,65.4395833,-164.6632028
969,ess-dive-f00e6650198e68f-20241004T134537686,65.4269056,-164.613775
970,ess-dive-f00e6650198e68f-20241004T134537686,65.4269,-164.6139944
971,ess-dive-f00e6650198e68f-20241004T134537686,65.4269083,-164.6141972
972,ess-dive-f8057934fd8e41a-20241003T202558377,33.5,-111.0
973,ess-dive-751f44aec0f4101-20241003T175710361,64.735492,-165.95039
974,ess-dive-bbb6ca1a1c0f5eb-20240930T161044102,59.410285,-112.37324
975,ess-dive-fba4ac457ba4b0a-20240927T171413943,64.735492,-165.95039
976,ess-dive-9ee0b7ee3adb98f-20240927T145258995,65.491,-163.665
977,ess-dive-dd4fb746a6a0195-20240927T120433662,71.275,-156.55
978,ess-dive-2b96c166c484e6b-20240927T115806255,71.275,-156.55
979,ess-dive-ccbec0a3e194f6c-20240926T153017986,64.735492,-165.95039
980,ess-dive-13ca51f8b927e2f-20240926T135328738,71.275,-156.55
981,ess-dive-887439ab14e42ef-20240926T134607489,71.275,-156.55
982,ess-dive-bf107ba8dc2cb64-20240925T141857779,61.150000000000006,-154.65
983,ess-dive-545d3603e3e9c08-20240923T120202860,9.190025,-79.89785
984,ess-dive-c22c9d4b6c36a0f-20240923T115758349,9.190025,-79.89785
985,ess-dive-b0572ae1708ed78-20240923T115445983,9.190025,-79.89785
986,ess-dive-62a20cd0647f1fc-20240920T223820287793,37.0,-96.0
987,ess-dive-e2f4153b4d57736-20240920T164459030,71.275,-156.55
988,ess-dive-e976198fe417dbb-20240920T151629445,46.7322,-117.1805
989,ess-dive-e976198fe417dbb-20240920T151629445,38.7819,-77.3884
990,ess-dive-e976198fe417dbb-20240920T151629445,40.1047,-77.1803
991,ess-dive-e976198fe417dbb-20240920T151629445,42.7231,-73.1978
992,ess-dive-e976198fe417dbb-20240920T151629445,48.8186,-122.5806
993,ess-dive-e976198fe417dbb-20240920T151629445,38.9746,-119.8218
994,ess-dive-e976198fe417dbb-20240920T151629445,39.0073,-121.5804
995,ess-dive-e976198fe417dbb-20240920T151629445,33.9485,-117.6118
996,ess-dive-e976198fe417dbb-20240920T151629445,37.7323106,-121.10824
997,ess-dive-e976198fe417dbb-20240920T151629445,33.6666,-79.8467
998,ess-dive-e976198fe417dbb-20240920T151629445,42.5055,-73.5062
999,ess-dive-e976198fe417dbb-20240920T151629445,42.7638,-73.3372
1000,ess-dive-e976198fe417dbb-20240920T151629445,41.3093,-83.1578
1001,ess-dive-e976198fe417dbb-20240920T151629445,35.3668,-77.4403
1002,ess-dive-e976198fe417dbb-20240920T151629445,39.4803,-106.0468
1003,ess-dive-e976198fe417dbb-20240920T151629445,43.4099,-83.965
1004,ess-dive-e976198fe417dbb-20240920T151629445,45.5974,-110.566
1005,ess-dive-e976198fe417dbb-20240920T151629445,41.3166,-102.126
1006,ess-dive-e976198fe417dbb-20240920T151629445,33.8277,-79.0449
1007,ess-dive-e976198fe417dbb-20240920T151629445,32.3505,-111.0953
1008,ess-dive-e976198fe417dbb-20240920T151629445,44.5505,-123.2497
1009,ess-dive-e976198fe417dbb-20240920T151629445,44.556,-123.2769
1010,ess-dive-e976198fe417dbb-20240920T151629445,33.684,-84.4153
1011,ess-dive-e976198fe417dbb-20240920T151629445,30.75244,-98.67373
1012,ess-dive-e976198fe417dbb-20240920T151629445,30.24579,-97.69064
1013,ess-dive-e976198fe417dbb-20240920T151629445,29.3338,-95.2832
1014,ess-dive-e976198fe417dbb-20240920T151629445,28.8318,-96.5783
1015,ess-dive-e976198fe417dbb-20240920T151629445,38.907533,-107.023765
1016,ess-dive-e976198fe417dbb-20240920T151629445,38.923901,-106.950572
1017,ess-dive-e976198fe417dbb-20240920T151629445,46.804,-96.798
1018,ess-dive-e976198fe417dbb-20240920T151629445,32.4713,-111.3042
1019,ess-dive-e976198fe417dbb-20240920T151629445,46.4979,-84.3742
1020,ess-dive-e976198fe417dbb-20240920T151629445,45.0844,-92.7856
1021,ess-dive-e976198fe417dbb-20240920T151629445,41.3825,-72.8972
1022,ess-dive-e976198fe417dbb-20240920T151629445,41.5236,-72.2067
1023,ess-dive-e976198fe417dbb-20240920T151629445,30.2457,-97.6915
1024,ess-dive-e976198fe417dbb-20240920T151629445,30.4384,-91.1912
1025,ess-dive-e976198fe417dbb-20240920T151629445,37.3724,-80.8599
1026,ess-dive-e976198fe417dbb-20240920T151629445,37.0422,-80.5627
1027,ess-dive-e976198fe417dbb-20240920T151629445,38.984876,-94.973106
1028,ess-dive-e976198fe417dbb-20240920T151629445,42.47158,-72.33026
1029,ess-dive-e976198fe417dbb-20240920T151629445,42.47173,-72.3303
1030,ess-dive-e976198fe417dbb-20240920T151629445,42.47168,-72.33038
1031,ess-dive-e976198fe417dbb-20240920T151629445,42.471505,-72.330175
1032,ess-dive-e976198fe417dbb-20240920T151629445,42.4715,-72.3301
1033,ess-dive-e976198fe417dbb-20240920T151629445,42.4716,-72.3302
1034,ess-dive-e976198fe417dbb-20240920T151629445,45.79232,-121.92941
1035,ess-dive-e976198fe417dbb-20240920T151629445,45.792427,-121.928947
1036,ess-dive-e976198fe417dbb-20240920T151629445,45.792488,-121.92897
1037,ess-dive-e976198fe417dbb-20240920T151629445,45.79222,-121.92839
1038,ess-dive-e976198fe417dbb-20240920T151629445,45.7922792,-121.9284984
1039,ess-dive-e976198fe417dbb-20240920T151629445,45.7922551,-121.9284934
1040,ess-dive-e976198fe417dbb-20240920T151629445,32.96328,-87.40916
1041,ess-dive-e976198fe417dbb-20240920T151629445,32.96176,-87.40821
1042,ess-dive-e976198fe417dbb-20240920T151629445,32.96156,-87.40832
1043,ess-dive-e976198fe417dbb-20240920T151629445,32.96162,-87.40829
1044,ess-dive-e976198fe417dbb-20240920T151629445,32.96156,-87.40826
1045,ess-dive-e976198fe417dbb-20240920T151629445,32.96156,-87.40826
1046,ess-dive-e976198fe417dbb-20240920T151629445,43.0881,-71.2346
1047,ess-dive-e976198fe417dbb-20240920T151629445,43.0795,-71.0359
1048,ess-dive-e976198fe417dbb-20240920T151629445,33.6052817,-86.7497169
1049,ess-dive-e976198fe417dbb-20240920T151629445,32.845656,-87.661434
1050,ess-dive-e976198fe417dbb-20240920T151629445,44.640715,-68.445497
1051,ess-dive-e976198fe417dbb-20240920T151629445,30.1982931,-92.4631118
1052,ess-dive-e976198fe417dbb-20240920T151629445,40.66522,-111.84597
1053,ess-dive-e976198fe417dbb-20240920T151629445,43.71559,-72.41875
1054,ess-dive-e976198fe417dbb-20240920T151629445,40.989942,-96.20896
1055,ess-dive-e976198fe417dbb-20240920T151629445,31.1355617,-96.8252242
1056,ess-dive-e976198fe417dbb-20240920T151629445,44.3676591,-72.9688981
1057,ess-dive-e976198fe417dbb-20240920T151629445,43.6042604,-116.1946675
1058,ess-dive-e976198fe417dbb-20240920T151629445,29.953092,-82.927775
1059,ess-dive-e976198fe417dbb-20240920T151629445,39.76778,-94.8625
1060,ess-dive-e976198fe417dbb-20240920T151629445,35.776694,-105.658917
1061,ess-dive-e976198fe417dbb-20240920T151629445,39.96766,-75.185
1062,ess-dive-e976198fe417dbb-20240920T151629445,26.72027,-81.64963
1063,ess-dive-e976198fe417dbb-20240920T151629445,30.189567,-92.590164
1064,ess-dive-e976198fe417dbb-20240920T151629445,31.669166,-81.830278
1065,ess-dive-e976198fe417dbb-20240920T151629445,31.426667,-81.606667
1066,ess-dive-e976198fe417dbb-20240920T151629445,28.461375,-98.190709
1067,ess-dive-e976198fe417dbb-20240920T151629445,39.844312,-105.751041
1068,ess-dive-e976198fe417dbb-20240920T151629445,35.8365411,-78.782094
1069,ess-dive-e976198fe417dbb-20240920T151629445,38.257823,-121.433908
1070,ess-dive-e976198fe417dbb-20240920T151629445,37.580748,-121.166009
1071,ess-dive-e976198fe417dbb-20240920T151629445,45.537135,-122.379308
1072,ess-dive-e976198fe417dbb-20240920T151629445,34.16866,-116.831793
1073,ess-dive-e976198fe417dbb-20240920T151629445,38.1490173,-121.2992935
1074,ess-dive-e976198fe417dbb-20240920T151629445,30.423663,-85.032366
1075,ess-dive-e976198fe417dbb-20240920T151629445,29.945472,-85.013591
1076,ess-dive-e976198fe417dbb-20240920T151629445,46.37655,-90.64121
1077,ess-dive-e976198fe417dbb-20240920T151629445,43.1798044,-70.8911464
1078,ess-dive-e976198fe417dbb-20240920T151629445,36.08252,-84.575253
1079,ess-dive-e976198fe417dbb-20240920T151629445,35.689577,-82.593379
1080,ess-dive-e976198fe417dbb-20240920T151629445,29.862373,-82.2833293
1081,ess-dive-e976198fe417dbb-20240920T151629445,30.15526,-83.23854
1082,ess-dive-e976198fe417dbb-20240920T151629445,29.93382,-82.79881
1083,ess-dive-e976198fe417dbb-20240920T151629445,34.42521,-81.60461
1084,ess-dive-e976198fe417dbb-20240920T151629445,33.9959631,-80.9569115
1085,ess-dive-e976198fe417dbb-20240920T151629445,35.86754,-106.52276
1086,ess-dive-e976198fe417dbb-20240920T151629445,33.487858,-88.455436
1087,ess-dive-e976198fe417dbb-20240920T151629445,33.56176,-79.08539
1088,ess-dive-e976198fe417dbb-20240920T151629445,38.85626,-107.05596
1089,ess-dive-e976198fe417dbb-20240920T151629445,34.220658,-79.543785
1090,ess-dive-e976198fe417dbb-20240920T151629445,29.7624,-95.55825
1091,ess-dive-e976198fe417dbb-20240920T151629445,37.41459,-78.63541
1092,ess-dive-e976198fe417dbb-20240920T151629445,41.950688,-111.580198
1093,ess-dive-e976198fe417dbb-20240920T151629445,41.739155,-111.796376
1094,ess-dive-e976198fe417dbb-20240920T151629445,38.86168,-90.13425
1095,ess-dive-e976198fe417dbb-20240920T151629445,38.9329146,-90.3068491
1096,ess-dive-e976198fe417dbb-20240920T151629445,39.52207,-119.97538
1097,ess-dive-e976198fe417dbb-20240920T151629445,46.9316,-96.78201
1098,ess-dive-e976198fe417dbb-20240920T151629445,34.675166,-92.161779
1099,ess-dive-e976198fe417dbb-20240920T151629445,44.847593,-107.305985
1100,ess-dive-e976198fe417dbb-20240920T151629445,45.7124168,-123.7629212
1101,ess-dive-e976198fe417dbb-20240920T151629445,46.0417,-120.5731
1102,ess-dive-e976198fe417dbb-20240920T151629445,46.0959,-120.5476
1103,ess-dive-e976198fe417dbb-20240920T151629445,46.2059,-120.4811
1104,ess-dive-e976198fe417dbb-20240920T151629445,46.6659,-120.8161
1105,ess-dive-e976198fe417dbb-20240920T151629445,46.5814,-120.4612
1106,ess-dive-e976198fe417dbb-20240920T151629445,46.6218,-120.6206
1107,ess-dive-e976198fe417dbb-20240920T151629445,46.6646,-121.1237
1108,ess-dive-e976198fe417dbb-20240920T151629445,46.6592,-121.0893
1109,ess-dive-e976198fe417dbb-20240920T151629445,46.6168,-121.1511
1110,ess-dive-e976198fe417dbb-20240920T151629445,46.8095,-121.0675
1111,ess-dive-e976198fe417dbb-20240920T151629445,46.8099,-121.0672
1112,ess-dive-e976198fe417dbb-20240920T151629445,46.7521,-120.8178
1113,ess-dive-e976198fe417dbb-20240920T151629445,46.2554,-119.474
1114,ess-dive-e976198fe417dbb-20240920T151629445,46.232,-119.9999
1115,ess-dive-e976198fe417dbb-20240920T151629445,46.5302,-120.4704
1116,ess-dive-e976198fe417dbb-20240920T151629445,46.7288,-120.7135
1117,ess-dive-e976198fe417dbb-20240920T151629445,46.6856,-120.6553
1118,ess-dive-e976198fe417dbb-20240920T151629445,47.0171,-121.1357
1119,ess-dive-e976198fe417dbb-20240920T151629445,47.0195,-121.1285
1120,ess-dive-e976198fe417dbb-20240920T151629445,46.9891,-121.0983
1121,ess-dive-e976198fe417dbb-20240920T151629445,47.3543,-121.1082
1122,ess-dive-e976198fe417dbb-20240920T151629445,47.3636,-121.1073
1123,ess-dive-e976198fe417dbb-20240920T151629445,46.8986,-120.6423
1124,ess-dive-e976198fe417dbb-20240920T151629445,46.8331,-120.7125
1125,ess-dive-e976198fe417dbb-20240920T151629445,46.2752,-120.1377
1126,ess-dive-e976198fe417dbb-20240920T151629445,46.3147,-120.1991
1127,ess-dive-e976198fe417dbb-20240920T151629445,46.2354,-120.4197
1128,ess-dive-e976198fe417dbb-20240920T151629445,46.2902,-120.8717
1129,ess-dive-e976198fe417dbb-20240920T151629445,46.3111,-120.7891
1130,ess-dive-e976198fe417dbb-20240920T151629445,46.3656,-120.6704
1131,ess-dive-e976198fe417dbb-20240920T151629445,46.62141,-121.30271
1132,ess-dive-e976198fe417dbb-20240920T151629445,46.6399,-121.2901
1133,ess-dive-e976198fe417dbb-20240920T151629445,46.64568,-121.25106
1134,ess-dive-e976198fe417dbb-20240920T151629445,47.3966,-121.0977
1135,ess-dive-e976198fe417dbb-20240920T151629445,47.3956,-121.104
1136,ess-dive-e976198fe417dbb-20240920T151629445,46.8674,-120.7743
1137,ess-dive-e976198fe417dbb-20240920T151629445,46.0168,-120.6496
1138,ess-dive-e976198fe417dbb-20240920T151629445,46.029,-120.6364
1139,ess-dive-e976198fe417dbb-20240920T151629445,46.0284,-120.6115
1140,ess-dive-e976198fe417dbb-20240920T151629445,46.6833,-120.9404
1141,ess-dive-e976198fe417dbb-20240920T151629445,46.7239,-120.8135
1142,ess-dive-e976198fe417dbb-20240920T151629445,46.7298,-120.8041
1143,ess-dive-e976198fe417dbb-20240920T151629445,46.9006,-121.2466
1144,ess-dive-e976198fe417dbb-20240920T151629445,46.9754,-121.158
1145,ess-dive-e976198fe417dbb-20240920T151629445,46.976,-121.1579
1146,ess-dive-e976198fe417dbb-20240920T151629445,47.1683,-120.8346
1147,ess-dive-e976198fe417dbb-20240920T151629445,47.1857,-120.9213
1148,ess-dive-e976198fe417dbb-20240920T151629445,47.0822,-120.7334
1149,ess-dive-6d8ce27f1a3be98-20240918T231445477,49.3861,-121.4505
1150,ess-dive-6d8ce27f1a3be98-20240918T231445477,50.6888,-120.3665
1151,ess-dive-6d8ce27f1a3be98-20240918T231445477,50.7751,-119.722
1152,ess-dive-6d8ce27f1a3be98-20240918T231445477,49.8689,-97.4078
1153,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.3114,-76.7172
1154,ess-dive-6d8ce27f1a3be98-20240918T231445477,37.0525,-119.1956
1155,ess-dive-6d8ce27f1a3be98-20240918T231445477,36.9611,-119.0278
1156,ess-dive-6d8ce27f1a3be98-20240918T231445477,42.9877,-108.3983
1157,ess-dive-6d8ce27f1a3be98-20240918T231445477,31.6679,-81.8401
1158,ess-dive-6d8ce27f1a3be98-20240918T231445477,33.9557,-83.4377
1159,ess-dive-6d8ce27f1a3be98-20240918T231445477,42.4718,-72.3303
1160,ess-dive-6d8ce27f1a3be98-20240918T231445477,38.8952,-78.1476
1161,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.0941,-77.9808
1162,ess-dive-6d8ce27f1a3be98-20240918T231445477,31.1844,-84.439
1163,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.1044,-96.6025
1164,ess-dive-6d8ce27f1a3be98-20240918T231445477,38.9467,-96.4436
1165,ess-dive-6d8ce27f1a3be98-20240918T231445477,35.6923,-83.5049
1166,ess-dive-6d8ce27f1a3be98-20240918T231445477,35.9564,-84.279
1167,ess-dive-6d8ce27f1a3be98-20240918T231445477,31.8529,-88.1576
1168,ess-dive-6d8ce27f1a3be98-20240918T231445477,32.5407,-87.7983
1169,ess-dive-6d8ce27f1a3be98-20240918T231445477,32.9616,-87.4081
1170,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.7584,-102.449
1171,ess-dive-6d8ce27f1a3be98-20240918T231445477,34.4421,-96.6227
1172,ess-dive-6d8ce27f1a3be98-20240918T231445477,33.3785,-97.7827
1173,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.0349,-105.5433
1174,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.8906,-105.9112
1175,ess-dive-6d8ce27f1a3be98-20240918T231445477,33.7507,-111.5079
1176,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.7832,-111.8013
1177,ess-dive-6d8ce27f1a3be98-20240918T231445477,45.7923,-121.9291
1178,ess-dive-6d8ce27f1a3be98-20240918T231445477,44.2603,-122.1651
1179,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.9554,-119.0231
1180,ess-dive-6d8ce27f1a3be98-20240918T231445477,37.0576,-119.2554
1181,ess-dive-6d8ce27f1a3be98-20240918T231445477,35.8677,-106.5233
1182,ess-dive-6d8ce27f1a3be98-20240918T231445477,32.4273,-110.7578
1183,ess-dive-6d8ce27f1a3be98-20240918T231445477,46.3725,-119.2719
1184,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.8578,-75.783
1185,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.8594,-75.7839
1186,ess-dive-6d8ce27f1a3be98-20240918T231445477,35.9662,-84.3592
1187,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.0879,-96.5847
1188,ess-dive-6d8ce27f1a3be98-20240918T231445477,44.3,-120.8582
1189,ess-dive-6d8ce27f1a3be98-20240918T231445477,25.4098,-80.9643
1190,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.145,-89.473
1191,ess-dive-6d8ce27f1a3be98-20240918T231445477,33.131,-79.8111
1192,ess-dive-6d8ce27f1a3be98-20240918T231445477,52.4752,13.6313
1193,ess-dive-6d8ce27f1a3be98-20240918T231445477,61.6756,7.2125
1194,ess-dive-6d8ce27f1a3be98-20240918T231445477,68.6428,-149.4033
1195,ess-dive-6d8ce27f1a3be98-20240918T231445477,18.11,-66.9862
1196,ess-dive-6d8ce27f1a3be98-20240918T231445477,18.1744,-66.8004
1197,ess-dive-6d8ce27f1a3be98-20240918T231445477,68.6695,-149.142
1198,ess-dive-6d8ce27f1a3be98-20240918T231445477,65.1531,-147.5027
1199,ess-dive-6d8ce27f1a3be98-20240918T231445477,42.1319,-74.6956
1200,ess-dive-6d8ce27f1a3be98-20240918T231445477,41.8696,-73.0022
1201,ess-dive-6d8ce27f1a3be98-20240918T231445477,37.5726,-77.0237
1202,ess-dive-6d8ce27f1a3be98-20240918T231445477,46.7324,-117.1809
1203,ess-dive-6d8ce27f1a3be98-20240918T231445477,35.1632,128.9646
1204,ess-dive-6d8ce27f1a3be98-20240918T231445477,33.3375,-81.7182
1205,ess-dive-6d8ce27f1a3be98-20240918T231445477,32.8992,35.6136
1206,ess-dive-6d8ce27f1a3be98-20240918T231445477,48.1687,-117.3916
1207,ess-dive-6d8ce27f1a3be98-20240918T231445477,46.2532,-119.4768
1208,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.1095,-89.6407
1209,ess-dive-6d8ce27f1a3be98-20240918T231445477,38.5446,-106.9504
1210,ess-dive-6d8ce27f1a3be98-20240918T231445477,30.2503,-97.7094
1211,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.6104,-78.008
1212,ess-dive-6d8ce27f1a3be98-20240918T231445477,38.5095,-122.8884
1213,ess-dive-6d8ce27f1a3be98-20240918T231445477,35.1985,-106.6432
1214,ess-dive-6d8ce27f1a3be98-20240918T231445477,42.3921,-85.3541
1215,ess-dive-6d8ce27f1a3be98-20240918T231445477,44.2073,-122.2581
1216,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.3622,-123.7352
1217,ess-dive-6d8ce27f1a3be98-20240918T231445477,39.3399,-123.7524
1218,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.0129,-105.4586
1219,ess-dive-6d8ce27f1a3be98-20240918T231445477,42.5236,-71.1848
1220,ess-dive-6d8ce27f1a3be98-20240918T231445477,42.7688,-70.9165
1221,ess-dive-6d8ce27f1a3be98-20240918T231445477,46.3762,-119.273
1222,ess-dive-6d8ce27f1a3be98-20240918T231445477,46.6947,-119.4656
1223,ess-dive-6d8ce27f1a3be98-20240918T231445477,46.6792,-119.4626
1224,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.664,-105.2231
1225,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.4314,-123.5856
1226,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.6369,-123.5721
1227,ess-dive-6d8ce27f1a3be98-20240918T231445477,34.9508,-106.6814
1228,ess-dive-6d8ce27f1a3be98-20240918T231445477,38.96,-76.9261
1229,ess-dive-6d8ce27f1a3be98-20240918T231445477,38.8749,-76.5465
1230,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.3108,-88.3227
1231,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.9547,-71.7228
1232,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.648,-115.9903
1233,ess-dive-6d8ce27f1a3be98-20240918T231445477,40.7797,-111.8064
1234,ess-dive-6d8ce27f1a3be98-20240918T231445477,43.1233,-116.7743
1235,ess-dive-6d8ce27f1a3be98-20240918T231445477,37.2101,-80.4454
1236,ess-dive-6d8ce27f1a3be98-20240918T231445477,37.2914,-75.9306
1237,ess-dive-6d8ce27f1a3be98-20240918T231445477,60.5209,-144.8375
1238,ess-dive-6d8ce27f1a3be98-20240918T231445477,52.4194,-1.704
1239,ess-dive-6d8ce27f1a3be98-20240918T231445477,52.8006,-2.3048
1240,ess-dive-6d8ce27f1a3be98-20240918T231445477,18.2754,-65.7853
1241,ess-dive-6d8ce27f1a3be98-20240918T231445477,45.2473,7.8054
1242,ess-dive-6d8ce27f1a3be98-20240918T231445477,41.7208,-111.8865
